facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,1740,0.79,0.06,1.51,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,1647,6.94,4.01,9.86,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,4396,3.3,1.92,4.68,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,1731,4.64,2.66,6.62,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,1334,0.45,0,1.2,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_15,Abdominopelvic accidental puncture or laceration rate,Worse Than the National Rate,2743,2.61,1.78,3.43,,7/1/19,6/30/21
330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,(518) 262-2400,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.06,0.86,1.26,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,4/1/19,3/31/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,107,11.8,9.1,14.9,,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,60,8.2,5.4,12.1,,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,170,10.1,7.4,13.6,,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,132,17.1,13.5,21.4,,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,149,14.2,10.7,18.6,,7/1/19,6/30/22
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2019,0.55,0,1.63,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2525,0.17,0.02,0.32,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2634,0.22,0.07,0.37,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,393,2.42,0.99,3.85,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,55,0.89,0,2.08,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,52,5.37,0,14.93,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,386,3.23,0.87,5.6,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,50,3.92,0.49,7.36,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,89,0.77,0,1.74,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,379,0.92,0,2.19,,7/1/19,6/30/21
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,(718) 262-6000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.95,0.56,1.34,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,4/1/19,3/31/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,48,12.3,9.3,15.7,,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,95,7.3,4.8,10.9,,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,313,10.4,8,13.2,,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,340,20.7,18,23.5,,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,41,14.9,10.4,20.4,,7/1/19,6/30/22
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3471,0.04,0,0.92,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,25,144.16,94.33,193.99,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4057,0.19,0.04,0.34,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,4093,0.04,0,0.17,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,430,2.16,0.74,3.57,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_11,Postoperative respiratory failure rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,523,2.9,0.66,5.15,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_13,Postoperative sepsis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,189,0.76,0,1.73,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,662,1.61,0.38,2.83,,7/1/19,6/30/21
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,(718) 692-5302,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.88,0.5,1.26,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,29,2.9,1.6,5.2,,4/1/19,3/31/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,323,11.5,9.4,14.1,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,120,2.3,1.2,4.2,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,218,7.1,5.1,9.7,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,902,10,8.5,11.8,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,694,16.1,14.1,18.4,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,348,12.7,10.3,15.6,,7/1/19,6/30/22
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_03,Pressure ulcer rate,No Different Than the National Rate,8814,0.63,0.09,1.16,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,138,163.17,126.21,200.14,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,10153,0.19,0.06,0.32,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,10873,0.04,0,0.15,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,2353,2.07,0.94,3.21,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,1026,0.47,0,1.33,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,977,7.63,4.06,11.2,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Worse Than the National Rate,2617,6.04,4.38,7.7,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,1033,3.75,1.48,6.02,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,890,1,0.17,1.82,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1950,1.17,0.23,2.1,,7/1/19,6/30/21
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,(845) 454-8500,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.07,0.84,1.29,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,374,3.6,2.4,5.3,,4/1/19,3/31/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,167,11.5,9.1,14.4,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,90,2.4,1.2,4.5,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,122,7.8,5.4,11.1,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,673,8.9,7.4,10.8,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,450,15.1,12.9,17.4,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,MORT_30_STK,Death rate for stroke patients,Better Than the National Rate,311,10.9,8.9,13.2,,7/1/19,6/30/22
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_03,Pressure ulcer rate,Worse Than the National Rate,12867,1.07,0.73,1.42,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,257,144.96,117.12,172.81,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,15267,0.19,0.07,0.3,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,16884,0.07,0,0.15,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,6392,1.68,0.88,2.49,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,4094,0.54,0.09,0.99,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_11,Postoperative respiratory failure rate,Better Than the National Rate,4006,3.47,1.82,5.11,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,7019,3.44,2.27,4.61,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,4286,3.18,1.94,4.43,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,2045,0.76,0.04,1.48,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,4100,0.51,0,1.19,,7/1/19,6/30/21
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Better Than the National Value,Not Applicable,0.84,0.7,0.97,,7/1/19,6/30/21
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,4/1/19,3/31/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_COPD,Death rate for COPD patients,Worse Than the National Rate,67,13,9.3,18.1,,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,63,11.1,7.6,15.6,,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,123,23,18.2,28.7,,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,56,16.3,12.3,21.3,,7/1/19,6/30/22
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2532,1.75,0.6,2.9,,7/1/19,6/30/21
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
